,Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,label
332,332,40,73,20,45.45868858471654,20.31871249,5.811314232,280.6404363866337,kidneybeans
333,333,9,77,17,46.71840007125276,24.45202552,5.783425416,231.5616750952424,kidneybeans
334,334,1,62,23,47.160618866595044,18.37477907,5.607808432,229.6017653884046,kidneybeans
335,335,33,59,22,47.308148419822444,21.59396123,5.946999529,201.66454531221402,kidneybeans
336,336,23,59,19,48.90593536212006,24.87304788,5.852046999,281.53774129377155,kidneybeans
337,337,6,62,22,34.806799054471554,18.09224048,5.824090984,227.3270254200735,kidneybeans
338,338,25,63,20,38.38618166236654,21.14544088,5.502999119,177.63265846955426,kidneybeans
339,339,7,79,23,50.32317765267915,19.68751084,5.821649914,245.00549697519284,kidneybeans
340,340,8,72,17,48.31259736945769,19.7520218,5.711439256,247.10541483125039,kidneybeans
341,341,27,64,15,44.97518862145829,24.84207559,5.514927264,108.06352191136078,kidneybeans
342,342,28,66,23,55.32691822180733,24.25386207,5.99616119,191.53913599511836,kidneybeans
343,343,32,57,18,39.54294544632134,23.75560241,5.695422863,275.36744835991055,kidneybeans
344,344,27,56,22,39.88583960205435,20.70099804,5.833010958,276.2917759204752,kidneybeans
345,345,17,77,24,47.8943050079184,18.93146941,5.568456899,244.92826090759277,kidneybeans
346,346,0,65,15,39.16933778295247,23.22197648,5.645435626,119.41934971873,kidneybeans
347,347,13,72,21,45.833106742084254,21.0278674,5.821194486,244.4413729398447,kidneybeans
348,348,34,60,23,46.439808977976526,24.96969858,5.659254981,275.92163568272053,kidneybeans
349,349,9,80,19,49.3519215731626,18.57086554,5.945465949,238.51701972447756,kidneybeans
350,350,11,72,20,48.007613100688886,24.92607153,5.951177452,161.76803588013863,kidneybeans
351,351,3,67,24,41.12438348697967,19.90790546,5.520880014,242.24459854858583,kidneybeans
352,352,35,69,23,33.30973077693149,24.96881755,5.578410206,223.47400535105956,kidneybeans
353,353,3,77,25,42.026036043068366,22.89464642,5.608165195,165.0024345743127,kidneybeans
354,354,23,62,19,33.28311230341761,20.4555596,5.609435128,142.53676249813532,kidneybeans
355,355,22,71,17,46.372215684977434,19.38602098,5.509295379,152.72260646201065,kidneybeans
356,356,31,79,25,37.660123617564565,22.3104551,5.902033406,106.10848161877166,kidneybeans
357,357,34,59,18,50.239993631335466,21.98879437,5.744117663,230.45054295730063,kidneybeans
358,358,12,63,17,48.52970199291509,19.37703396,5.717143397,326.7857681931048,kidneybeans
359,359,27,56,20,45.91561092418718,20.51346956,5.542690119,197.70897794202727,kidneybeans
360,360,7,63,24,58.022860990347326,24.03553105,5.858617867,213.18919060394487,kidneybeans
361,361,24,67,22,50.40943550289883,22.89845607,5.618844277,276.0465428215984,kidneybeans
362,362,11,71,24,44.47738654397739,22.7182355,5.606620346,298.9610270881237,kidneybeans
363,363,37,74,15,47.23010544123649,18.22590825,5.582178402,183.86430222032874,kidneybeans
364,364,25,76,24,30.725428027276656,24.91506728,5.56503533,178.88893599576937,kidneybeans
365,365,34,66,17,40.668390351191334,21.27833035,5.889614577,154.2810434633863,kidneybeans
366,366,20,69,15,53.195857013289114,22.77255917,5.934136378,134.40465772983742,kidneybeans
367,367,37,65,16,46.01015333047688,18.97267518,5.683548308,118.94062167183189,kidneybeans
368,368,18,74,15,48.236213011944784,22.27512704,5.70836603,175.82505748462702,kidneybeans
369,369,4,67,25,61.59945608573681,24.35679348,5.948164454,257.5812484088351,kidneybeans
370,370,37,56,25,48.32438024983896,19.60379304,5.774755144,246.2044149462693,kidneybeans
371,371,5,59,15,49.78560364405125,20.18238348,5.97229163,275.8869125538543,kidneybeans
372,372,11,61,21,48.30234076525535,23.02410338,5.532100554,231.37750480760184,kidneybeans
373,373,22,80,20,44.62906820335826,18.86880997,5.669560726,217.57214740698828,kidneybeans
374,374,12,61,19,44.58795229643319,24.13995025,5.655726817,124.1812534119591,kidneybeans
375,375,5,74,21,38.48245289048481,21.35793891,5.591704014,166.10966024175423,kidneybeans
376,376,27,69,22,47.24765055436559,24.90814655,5.932323085,177.5412820647939,kidneybeans
377,377,31,75,18,33.301819853039035,21.43780702,5.824208309,138.26856489830456,kidneybeans
378,378,36,68,20,45.17269164988137,23.77201471,5.86442953,185.7492041558596,kidneybeans
379,379,5,65,16,48.55205378761295,18.48522915,5.866744372,297.588748636555,kidneybeans
380,380,32,79,15,42.75675312914801,20.74619325,5.706198621,241.67758580899144,kidneybeans
381,381,11,78,22,40.36771814356106,22.74378977,5.940546818,248.55017693729803,kidneybeans
382,382,0,55,22,49.315728743496976,20.57940608,5.916779289,315.84027574335846,kidneybeans
383,383,14,59,15,45.26377884116889,22.91244883,5.779090476,139.15419733148354,kidneybeans
384,384,29,68,23,50.26407309819128,19.27907819,5.82738029,268.9039850391253,kidneybeans
385,385,32,68,19,51.30183797827129,18.18325169,5.514234138,234.95367568291823,kidneybeans
386,386,17,64,17,48.398174977982286,24.93896255,5.662699104,242.08521383308076,kidneybeans
387,387,13,69,19,44.80773136029279,20.01730914,5.86390397,343.6964009852164,kidneybeans
388,388,14,67,22,56.40330351453299,24.75485098,5.624690248,325.6533754280118,kidneybeans
389,389,9,69,20,42.28043120007545,23.96362799,5.591560999,225.0808587985105,kidneybeans
390,390,20,73,22,29.49056064817828,22.33195853,5.976312538,235.22908532890142,kidneybeans
391,391,40,78,20,39.36590895833746,20.83398341,5.669236258,130.401454972058,kidneybeans
392,392,27,72,23,41.43393088398312,21.79992115,5.961934481,142.72390331235437,kidneybeans
393,393,14,67,15,37.79733242616775,24.67385131,5.690065688,277.62192511275316,kidneybeans
394,394,7,56,18,45.62180698254123,24.32991649,5.698371311,207.74941179755817,kidneybeans
395,395,27,65,18,42.72828596064936,23.22323766,5.59503163,164.91456753227365,kidneybeans
396,396,30,63,16,52.40525200486713,21.90539577,5.525904526,111.08183493816065,kidneybeans
397,397,37,70,25,38.316823206102285,24.89487354,5.819403771,191.15042849515947,kidneybeans
398,398,27,63,19,44.415019550684136,21.1893007,5.562201934,297.1614162587953,kidneybeans
399,399,22,60,24,45.79484610190758,20.24768314,5.630664753,154.02142743161062,kidneybeans
400,400,3,72,24,59.05984264373869,57.92887167,6.03160778,182.70894475261355,pigeonpeas
401,401,40,59,23,68.43872156493524,62.73178224,5.269084669,325.48470089235445,pigeonpeas
402,402,33,73,23,54.97998633888518,59.38967583,5.985792703,200.4972950709327,pigeonpeas
403,403,27,57,24,55.89236258652171,43.35795962,6.09186275,256.25130415356966,pigeonpeas
404,404,10,79,18,51.78267754040357,55.46985938,5.624731338,252.81368556743473,pigeonpeas
405,405,30,75,25,51.991332630145976,42.35249879,6.446091759,282.4283793776457,pigeonpeas
406,406,40,70,20,50.38296894046012,45.03186173,5.623490043,318.19208405542645,pigeonpeas
407,407,38,55,19,58.560843612454605,38.23184742,5.864623352,407.92255391626503,pigeonpeas
408,408,35,58,20,58.56980134821066,63.47742011,5.761702519,154.90637669831466,pigeonpeas
409,409,38,61,21,59.496701022178485,67.38680755,4.696518678,255.47922459103424,pigeonpeas
410,410,33,58,24,59.157593675645636,68.75810535,5.269504214,197.49388496498474,pigeonpeas
411,411,16,56,17,63.970910831278175,40.03262418,7.445444883,207.40641505918302,pigeonpeas
412,412,31,72,17,59.526172099916295,49.47225353,5.833031708,283.8663834848593,pigeonpeas
413,413,16,80,20,55.195501632150425,56.67369054,7.339320929,234.50953513733236,pigeonpeas
414,414,27,72,17,58.38469877063335,57.23265151,6.347929353,181.14755893175655,pigeonpeas
415,415,40,62,19,51.2525093439639,34.13737127,4.697750704,208.2819245465775,pigeonpeas
416,416,18,58,16,44.51212340232418,38.80023714,4.962661422,271.1849237480471,pigeonpeas
417,417,3,68,16,41.5470582821432,34.69776639,4.964887857,316.09280096386203,pigeonpeas
418,418,26,67,24,65.82399951585458,37.73992903,5.642813116,278.0513897902616,pigeonpeas
419,419,16,70,20,52.6813265301128,40.1242747,5.6093956,284.33751112142465,pigeonpeas
420,420,24,63,19,51.45417460327055,55.96805489,4.681576043,287.4369814292505,pigeonpeas
421,421,9,76,25,54.75065302720703,50.12323801,5.70951224,373.6835458092531,pigeonpeas
422,422,16,55,19,41.66356682090355,47.19188279,6.413543781,389.58870062611425,pigeonpeas
423,423,28,75,21,59.209475982676096,50.54621094,6.007508163,172.413049267689,pigeonpeas
424,424,16,71,24,45.83417997903487,38.40975482,4.946369874,282.45950180876036,pigeonpeas
425,425,24,70,21,56.86527815884853,45.3733757,5.517208078,236.02704418960082,pigeonpeas
426,426,38,72,21,58.44321254328419,49.4421345,5.902103172,254.55982080745076,pigeonpeas
427,427,9,66,21,55.04076876258861,34.13307843,5.719889876,290.2878309136832,pigeonpeas
428,428,34,56,17,56.66364992077042,35.42910045,4.548202098,309.3273127980485,pigeonpeas
429,429,1,76,19,49.256661360270314,46.68746847,6.669529416,206.03059456745052,pigeonpeas
430,430,6,69,19,48.680188525018835,41.69617915,4.750929218,186.1730751568058,pigeonpeas
431,431,26,73,21,54.00798151739076,57.97429171,4.946263888,279.61892443113663,pigeonpeas
432,432,27,61,18,61.71743756077546,67.07780816,5.266227032,145.15868569057977,pigeonpeas
433,433,27,71,23,39.27492449360097,46.48714759,7.10959773,246.63340883411257,pigeonpeas
434,434,36,61,21,61.27153590213304,39.04468913,5.617008201,213.00009182025696,pigeonpeas
435,435,17,73,18,60.14213971363851,34.51086611,5.632353113,239.2534760565074,pigeonpeas
436,436,26,72,22,59.55372062589741,37.57792132,4.674941549,202.66713390196657,pigeonpeas
437,437,17,64,16,66.41352569191272,32.24914235,7.161797643,320.88633932656205,pigeonpeas
438,438,14,74,19,39.23962995974503,36.82639309,6.624966131,239.70054377876315,pigeonpeas
439,439,39,60,15,58.50711308640148,30.98685456,5.004074624,246.45041605372793,pigeonpeas
440,440,6,66,15,62.33700647166793,30.40046769,6.345806011,256.10190774098413,pigeonpeas
441,441,8,59,18,49.757283307086226,35.72032498,6.216814453,321.2479098520869,pigeonpeas
442,442,2,67,18,66.84891336914518,47.52980027,5.921666758,284.0467262474164,pigeonpeas
443,443,1,76,17,55.322266674642904,52.10010827,6.012719118,225.22559521278396,pigeonpeas
444,444,16,73,19,46.54568751088999,34.80541039,4.684079249,227.1673758066319,pigeonpeas
445,445,23,75,25,53.385957497279946,47.19847683,7.077170002,182.60003903596896,pigeonpeas
446,446,32,70,20,41.74459310913327,46.24856523,6.208843215,316.3564767469069,pigeonpeas
447,447,28,59,22,57.77191566520604,52.79913039,7.05181629,262.5782115211838,pigeonpeas
448,448,5,62,23,52.129991748122166,66.45457122,4.722222454,326.145692850944,pigeonpeas
449,449,36,67,25,65.13944183240307,36.52780776,6.418062652,157.32072447292614,pigeonpeas
450,450,1,66,23,48.88241404206903,56.92831399,4.803564468,304.4001872192744,pigeonpeas
451,451,24,73,20,43.578343263266646,32.31528909,4.608695247,279.8605310890646,pigeonpeas
452,452,17,67,18,65.02020993393094,56.46868874,5.611510977,219.0643535675287,pigeonpeas
453,453,5,55,18,63.77414252869747,45.70976142,7.322097972,322.45545824296164,pigeonpeas
454,454,5,56,24,43.497574545356635,45.01110015,5.023115055,344.1401923603254,pigeonpeas
455,455,37,77,17,65.95813429018565,31.94550613,5.617122801,304.7969221078245,pigeonpeas
456,456,13,73,20,63.06936787537097,35.48885969,5.391560418,213.11189678460033,pigeonpeas
457,457,6,63,23,53.641911890525336,49.94704718,5.906596905,330.0003039802802,pigeonpeas
458,458,16,77,22,63.95015505155858,35.6395615,6.574209678,125.97387732459696,pigeonpeas
459,459,25,64,20,65.0553966691214,32.45974539,4.807776749,56.17288390092459,pigeonpeas
460,460,34,75,24,55.45674537168646,51.29019509,4.760038039,301.2886584094334,pigeonpeas
461,461,20,77,23,68.15424962892033,38.83786012,5.180271502,268.78121642315483,pigeonpeas
462,462,35,80,25,51.62518233812358,44.93322042,4.895927306,243.69361715179812,pigeonpeas
463,463,14,75,24,51.1334415548528,57.3414485,6.436160044,279.6220033591263,pigeonpeas
464,464,36,80,21,56.87027379421674,48.41490082,7.066087261,238.66304623772845,pigeonpeas
465,465,7,77,18,49.17577546489677,60.54880693,6.655918078,277.45526327989194,pigeonpeas
466,466,29,78,25,37.69422370656628,59.33157782,5.982854523,279.2265299846167,pigeonpeas
467,467,30,60,21,46.86981576336465,62.4901206,5.457871273,310.4013446236625,pigeonpeas
468,468,20,74,16,60.984717659543605,43.61444121,4.759490199,205.74457160760068,pigeonpeas
469,469,19,57,23,51.16049992525869,47.2879691,7.342409555,245.00096939923716,pigeonpeas
470,470,3,60,19,61.44327159034557,40.7192594,4.820788186,257.0540896221836,pigeonpeas
471,471,5,77,19,67.35968319818433,66.68832981,6.242052013,336.4580829282636,pigeonpeas
472,472,5,68,20,42.49198325522869,61.33186249,5.001038726,147.2386002701586,pigeonpeas
473,473,37,73,21,59.38009803283747,63.46513414,5.560224583,309.2376432502249,pigeonpeas
474,474,9,59,24,42.86272685523885,39.37252634,4.747352458,363.176071248573,pigeonpeas
475,475,20,72,15,63.360386379486336,56.01334416,7.313517308,211.25293832207575,pigeonpeas
476,476,31,56,23,54.71240223108401,35.39454002,5.661826398,344.3454463884051,pigeonpeas
477,477,0,70,21,66.22894763210365,56.03021253,4.672437054,151.54669533955826,pigeonpeas
478,478,21,74,15,50.03994497264722,67.10604388,6.471862118,271.6359685043328,pigeonpeas
479,479,13,67,18,56.70752958471749,34.75591197,5.384762927,321.7317025334274,pigeonpeas
480,480,27,74,20,57.4344996377576,59.96669215,5.859813416,244.73422024376967,pigeonpeas
481,481,29,72,24,50.81077578449906,36.67847052,6.962386495,264.28526647568,pigeonpeas
482,482,5,68,20,32.766237969458224,33.10695144,6.12166671,234.00370538139543,pigeonpeas
483,483,39,57,19,47.04124410492015,45.93248374,6.421748487,370.01609047204056,pigeonpeas
484,484,22,62,16,56.9438104587487,54.32342534,4.828936119,351.8385118453606,pigeonpeas
485,485,18,55,23,54.53363150348541,56.31006755,6.98571967,258.1211046427743,pigeonpeas
486,486,39,77,21,51.400026444923185,60.24218572,4.603563116,209.21521511818221,pigeonpeas
487,487,13,75,20,46.15926113496053,35.29006485,6.979540061,237.0738725777989,pigeonpeas
488,488,27,71,24,59.8986312638131,48.17631461,7.064973419,310.86285101972123,pigeonpeas
489,489,26,64,22,56.692198003227574,40.58227261,5.16516459,213.2363696744539,pigeonpeas
490,490,23,55,16,43.88842865031898,69.69141302,5.111488821,264.6984595344233,pigeonpeas
491,491,4,69,19,43.00331329812548,47.70351758,5.374358869,212.83532626392994,pigeonpeas
492,492,20,67,19,54.022120074108116,50.54495302,5.671419084,228.4493949959706,pigeonpeas
493,493,7,74,17,45.439585689809846,62.56532471,5.667419697,203.38453959442217,pigeonpeas
494,494,17,64,18,71.87862026893109,58.25799145,6.07938452,199.38430379411872,pigeonpeas
495,495,35,71,17,62.44734913291703,66.35375127,6.931924963,342.27692348035805,pigeonpeas
496,496,11,72,22,52.40985097477747,44.82294584,6.842744374,282.9262603772545,pigeonpeas
497,497,20,60,22,61.73418593433519,42.89833235,6.876572503,259.0313434878271,pigeonpeas
498,498,10,71,18,38.58014777777685,66.34777265,6.151029296,281.04000131151236,pigeonpeas
499,499,33,61,24,36.989070432691726,48.93905624,4.567446499,316.6723219046389,pigeonpeas
500,500,3,49,18,49.29905416797972,64.70930606,3.692863601,28.015310340410174,mothbeans
501,501,22,59,23,43.823126459681646,51.27868781,4.371745575,104.90559665861853,mothbeans
502,502,36,58,25,50.17958888311591,59.3189118,8.399135958,-4.98925638347113,mothbeans
503,503,4,43,18,57.59880319462792,61.09387478,8.840656256,208.97683941072847,mothbeans
504,504,29,54,16,48.87585304439329,54.65030015,8.153022903,120.0990340795239,mothbeans
505,505,32,43,22,65.58605763671346,54.1077461,5.270749441,160.3905891624679,mothbeans
506,506,14,55,15,46.28547535113151,55.27755933,8.050304395,183.2402529237696,mothbeans
507,507,5,35,20,54.11523790379144,53.57014709,9.679240873,227.42655130573013,mothbeans
508,508,25,57,24,49.70237460788811,58.59986279,6.974978386,167.5674951947827,mothbeans
509,509,11,53,24,50.14113317525887,55.77264351,7.39389918,91.68251260049661,mothbeans
510,510,40,49,17,49.82290576139656,45.89239456,6.68727523,191.74304001870064,mothbeans
511,511,38,56,25,44.39410045776371,45.38497051,7.88118645,121.03785844956906,mothbeans
512,512,27,43,23,54.101798576243965,56.85420099,5.875333778,118.27196336516445,mothbeans
513,513,24,38,22,52.38067583157624,58.51663927,8.202706015,175.44279721291034,mothbeans
514,514,23,45,21,57.63286796186438,51.79939437,8.985348193,110.96193808132975,mothbeans
515,515,29,57,20,43.211122847194375,50.7330069,5.87707519,96.26200816113695,mothbeans
516,516,31,35,23,42.533707690187065,47.18283631,7.707595055,142.43395863064947,mothbeans
517,517,0,55,25,55.754355964530774,43.6672299,4.524171562,126.84755345457997,mothbeans
518,518,7,45,22,57.92734499543956,44.8302551,9.926212291,247.31982835117506,mothbeans
519,519,17,58,25,59.28059469002758,43.58788762,6.455592696,225.99734641834692,mothbeans
520,520,11,44,17,54.98233228792988,55.59160391,8.016210782,215.04838524197726,mothbeans
521,521,22,49,22,53.48328325386632,61.5620517,3.71105919,97.66769999783834,mothbeans
522,522,9,51,19,44.30439222775088,49.32609633,5.49091063,193.44674030927655,mothbeans
523,523,28,48,15,51.93348538826589,55.25435777,9.254089438,118.17375731152207,mothbeans
524,524,26,50,19,54.543149617247714,51.66921088,6.005242945,85.14798015079538,mothbeans
